ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
MGRM,0001769759,Monogram Technologies Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ZBH,Zimmer Biomet Holdings Inc,2025-10-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-14 07:35:45+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-067582,https://www.sec.gov/Archives/edgar/data/1769759/000110465925067582/tm2520751d1_8k.htm
COOP,0000933136,Mr Cooper Group Inc,,ACQUISITION,2025-10-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RKT,Rocket Companies Inc,2025-10-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-04-01 16:35:29+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-070493,https://www.sec.gov/Archives/edgar/data/933136/000119312525070493/d925043d8k.htm
TTNP,0000910267,Titan Pharmaceuticals Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BTTC,Black Titan Corp,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-03 17:25:13+00:00,sec_candidate,3.0,acquirer_name,8-K,0001829126-25-004194,https://www.sec.gov/Archives/edgar/data/910267/000182912625004194/titanpharma_8k.htm
NEUE,0001671284,Neuehealth Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,New Enterprise Associates,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-12-23 22:23:23+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-24-131382,https://www.sec.gov/Archives/edgar/data/1671284/000110465924131382/tm2431820d1_8k.htm
BGFV,0001156388,Big 5 Sporting Goods Corp,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Worldwide Golf Group LLC,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-30 08:47:58+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-152058,https://www.sec.gov/Archives/edgar/data/1156388/000119312525152058/d71886d8k.htm
GNTY,0001058867,Guaranty Bancshares Inc,,ACQUISITION,2025-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GBCI,Glacier Bancorp Inc,2025-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-24 17:15:03+00:00,sec_candidate,8.0,merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001193125-25-145812,https://www.sec.gov/Archives/edgar/data/1058867/000119312525145812/d71389d8k.htm
KLG,0001959348,Wk Kellogg Co.,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Ferrero Group,2025-09-25 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-10 09:01:23+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-157425,https://www.sec.gov/Archives/edgar/data/1959348/000119312525157425/d72421d8k.htm
THTX,0001512717,Theratechnologies Inc,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Future Pak LLC,2025-09-25 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
DALN,0001413898,Dallasnews Corp,,ACQUISITION,2025-09-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hearst Communications Inc,2025-09-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-10 08:02:48+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-157392,https://www.sec.gov/Archives/edgar/data/1413898/000119312525157392/d92838d8k.htm
BRFS,0001122491,Brf SA,,ACQUISITION,2025-09-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRRTY,Marfrig Global Foods SA,2025-09-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
SPTN,0000877422,Spartannash Co.,,ACQUISITION,2025-09-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,C&s Wholesale Grocers Inc,2025-09-19 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-23 08:05:38+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-061407,https://www.sec.gov/Archives/edgar/data/877422/000110465925061407/tm2518553d1_8k.htm
IBTX,0000764038,Independent Bank Group Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,SSB,Southstate Bank Corp,2024-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-24 20:07:17+00:00,sec_candidate,3.0,merger\s+agreement|acquirer_symbol,8-K,0001558370-24-010040,https://www.sec.gov/Archives/edgar/data/764038/000155837024010040/ssb-20240724x8k.htm
MNTX,0001302028,Manitex International Inc,,ACQUISITION,2024-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Tadano Ltd.,2024-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-06-18 08:11:02+00:00,sec_candidate,3.0,acquirer_name,8-K,0001193125-24-163068,https://www.sec.gov/Archives/edgar/data/1302028/000119312524163068/d854219d8k.htm
NAPA,0001835256,Duckhorn Portfolio Inc,,ACQUISITION,2024-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Marlee Buyer Inc,2024-12-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-05-01 06:06:31+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-24-126168,https://www.sec.gov/Archives/edgar/data/1835256/000119312524126168/d552807d8k.htm
AGR,0001634997,Avangrid Inc,,ACQUISITION,2024-12-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,IBDRY,Iberdrola SA,2024-12-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-09-05 17:12:52+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-24-214308,https://www.sec.gov/Archives/edgar/data/1634997/000119312524214308/d806596d8k.htm
CTLT,0001596783,Catalent Inc,,ACQUISITION,2024-12-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NVO,Novo Nordisk A S,2024-12-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-05-03 08:01:01+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-24-129982,https://www.sec.gov/Archives/edgar/data/1596783/000119312524129982/d797118d8k.htm
PGRU,0001873331,Propertyguru Group Ltd.,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Eqt Private Equity Co LLC,2024-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
AY,0001601072,Atlantica Sustainable Infrastructure PLC,,ACQUISITION,2024-12-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Energy Capital Partners Management Lp,2024-12-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
VZIO,0001835591,Vizio Holding Corp,,ACQUISITION,2024-12-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WMT,Walmart Inc,2024-12-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-02-20 16:42:28+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-040047,https://www.sec.gov/Archives/edgar/data/1835591/000119312524040047/d794432d8k.htm
LBPH,0001832168,Longboard Pharmaceuticals Inc,,ACQUISITION,2024-11-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,HLUKF,H Lundbeck A S,2024-11-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-15 06:14:30+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-237160,https://www.sec.gov/Archives/edgar/data/1832168/000119312524237160/d857185d8k.htm
ENV,0001337619,Envestnet Inc,,ACQUISITION,2024-11-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital Partners LLC,2024-11-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-11 09:20:15+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001213900-24-060651,https://www.sec.gov/Archives/edgar/data/1337619/000121390024060651/ea0209261-8k_envestnet.htm
HAYN,0000858655,Haynes International Inc,,ACQUISITION,2024-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIOY,Acerinox SA,2024-11-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-04-10 09:01:54+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition),8-K,0001104659-24-045590,https://www.sec.gov/Archives/edgar/data/858655/000110465924045590/tm2411436d1_8k.htm
RCM,0001910851,R1 Rcm Inc,,ACQUISITION,2024-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Towerbrook Capital Partners LLC,2024-11-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-01 07:39:32+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-190603,https://www.sec.gov/Archives/edgar/data/1910851/000119312524190603/d837241d8k.htm
NVEI,0001765159,Nuvei Corp,,ACQUISITION,2024-11-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Advent International LLC,2024-11-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
AXNX,0001603756,Axonics Inc,,ACQUISITION,2024-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp,2024-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-01-08 08:47:31+00:00,sec_candidate,9.0,merger\s+agreement|definitive\s+agreement|will\s+be\s+acquired|acquirer_name,8-K,0001603756-24-000017,https://www.sec.gov/Archives/edgar/data/1603756/000160375624000017/axnx-20240108.htm
INST,0001841804,Instructure Holdings Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,KKR,Kkr & Co Inc,2024-11-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-25 09:06:58+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-24-184366,https://www.sec.gov/Archives/edgar/data/1841804/000119312524184366/d873629d8k.htm
TWKS,0001866550,Thoughtworks Holding Inc,,ACQUISITION,2024-11-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Apax Partners LLC,2024-11-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-05 09:12:02+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001213900-24-065016,https://www.sec.gov/Archives/edgar/data/1866550/000121390024065016/ea0210599-8k_thought.htm
SRCL,0000861878,Stericycle Inc,,ACQUISITION,2024-11-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,WM,Waste Management Inc,2024-11-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-06-03 08:00:02+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-152384,https://www.sec.gov/Archives/edgar/data/861878/000119312524152384/d768242d8k.htm
GVP,0000944480,Gse Systems Inc,,ACQUISITION,2024-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pelican Energy Partners Lp,2024-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-10-08 08:09:54+00:00,sec_candidate,11.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001140361-24-043050,https://www.sec.gov/Archives/edgar/data/944480/000114036124043050/ef20036742_8k.htm
GRDI,0000827876,Griid Infrastructure Inc,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,CLSK,Cleanspark Inc,2024-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-09 20:05:13+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000950170-24-094740,https://www.sec.gov/Archives/edgar/data/827876/000095017024094740/clsk-20240809.htm
STER,0001210677,Sterling Check Corp,,ACQUISITION,2024-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FA,First Advantage Corp,2024-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-06-10 20:15:10+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000950170-24-071309,https://www.sec.gov/Archives/edgar/data/1210677/000095017024071309/fa-20240607.htm
LLAP,0000936468,Terran Orbital Corp,,ACQUISITION,2024-10-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,LMT,Lockheed Martin Corp,2024-10-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-01-23 12:34:45+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000936468-24-000006,https://www.sec.gov/Archives/edgar/data/936468/000093646824000006/lmt-20240123.htm
PETQ,0001668673,Petiq Inc,,ACQUISITION,2024-10-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bansk Group,2024-10-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-07 08:05:15+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-24-086551,https://www.sec.gov/Archives/edgar/data/1668673/000110465924086551/tm2421055d1_8k.htm
SHCR,0001816233,Sharecare Inc,,ACQUISITION,2024-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Altaris Capital Lp,2024-10-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-06-21 17:29:57+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-24-165952,https://www.sec.gov/Archives/edgar/data/1816233/000119312524165952/d816000d8k.htm
SQSP,0001496963,Squarespace Inc,,ACQUISITION,2024-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Permira Holdings Ltd.,2024-10-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-05-13 07:02:14+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001496963-24-000038,https://www.sec.gov/Archives/edgar/data/1496963/000149696324000038/sqsp-20240513.htm
CHUY,0001524931,Chuy's Holdings Inc,,ACQUISITION,2024-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,DRI,Darden Restaurants Inc,2024-10-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-17 16:48:31+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-180426,https://www.sec.gov/Archives/edgar/data/1524931/000119312524180426/d873202d8k.htm
HMNF,0000903419,Hmn Financial Inc,,ACQUISITION,2024-10-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALRS,Alerus Financial Corp,2024-10-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-04-29 20:05:16+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001104659-24-053999,https://www.sec.gov/Archives/edgar/data/903419/000110465924053999/tm2412605d1_8k.htm
VGR,0000059440,Vector Group Ltd.,,ACQUISITION,2024-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Jt Group,2024-10-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-21 17:22:52+00:00,sec_candidate,12.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-24-204521,https://www.sec.gov/Archives/edgar/data/59440/000119312524204521/d868123d8k.htm
PRFT,0001085869,Perficient Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bpea Private Equity Fund Viii Co-investment Lp,2024-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-05-06 08:57:02+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-24-131525,https://www.sec.gov/Archives/edgar/data/1085869/000119312524131525/d801285d8k.htm
AUGX,0001769804,Augmedix Inc,,ACQUISITION,2024-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Commure Inc,2024-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-19 07:25:00+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001213900-24-062747,https://www.sec.gov/Archives/edgar/data/1769804/000121390024062747/ea0209614-8k_augmedix.htm
PWSC,0001835681,Powerschool Holdings Inc,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Bain Capital,2024-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2023-10-12 16:39:32+00:00,sec_candidate,6.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-23-255056,https://www.sec.gov/Archives/edgar/data/1835681/000119312523255056/d558033d8k.htm
SWN,0000895126,Southwestern Energy Co.,,ACQUISITION,2024-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,EXE,Expand Energy Corp,2024-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-01-11 11:14:46+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001104659-24-003135,https://www.sec.gov/Archives/edgar/data/895126/000110465924003135/tm243106d1_8k.htm
SGE,0001591890,Strong Global Entertainment Inc,,ACQUISITION,2024-09-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,FGNX,Fg Nexus Inc,2024-09-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-01-04 12:30:14+00:00,sec_candidate,6.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001493152-24-000516,https://www.sec.gov/Archives/edgar/data/1591890/000149315224000516/form8-k.htm
DOMA,0001722438,Doma Holdings Inc,,ACQUISITION,2024-09-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Title Resources Group,2024-09-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-03-29 06:01:46+00:00,sec_candidate,12.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001437749-24-009917,https://www.sec.gov/Archives/edgar/data/1722438/000143774924009917/doma20240310_8k.htm
GTHX,0001560241,G1 Therapeutics Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,-,Pharmacosmos A,2024-09-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-08-07 09:21:29+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-24-195484,https://www.sec.gov/Archives/edgar/data/1560241/000119312524195484/d857014d8k.htm
HA,0000766421,Hawaiian Holdings Inc,,ACQUISITION,2024-09-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ALK,Alaska Air Group Inc,2024-09-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-07-17 21:15:20+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0000766421-24-000038,https://www.sec.gov/Archives/edgar/data/766421/000076642124000038/alk-20240717.htm
SILK,0001397702,Silk Road Medical Inc,,ACQUISITION,2024-09-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,BSX,Boston Scientific Corp,2024-09-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-06-18 16:36:43+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-24-072846,https://www.sec.gov/Archives/edgar/data/1397702/000110465924072846/tm2417405d1_8k.htm
ALIM,0001023024,Alimera Sciences Inc,,ACQUISITION,2024-09-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,ANIP,Ani Pharmaceuticals Inc,2024-09-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-05-14 20:11:27+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001023024-24-000059,https://www.sec.gov/Archives/edgar/data/1023024/000102302424000059/ani-20240514.htm
DO,0001895262,Diamond Offshore Drilling Inc,,ACQUISITION,2024-09-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2024/,stockanalysis_company_page,NE,Noble Corp PLC,2024-09-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2024-05-21 20:02:24+00:00,sec_candidate,4.0,acquirer_name|acquirer_symbol,8-K,0001628280-24-024526,https://www.sec.gov/Archives/edgar/data/1895262/000162828024024526/ne-20240521.htm
